Date,AQI,Temp,Humidity,Is_Festival,Patients,Beds_%
2002-11-21,97,26.8,52.5,0,846,70.5
2002-11-22,64,27.0,53.1,0,872,72.7
2002-11-23,41,26.0,62.5,0,773,64.4
2002-11-24,93,26.2,71.0,0,748,62.3
2002-11-25,21,26.1,71.5,0,852,71.0
2002-11-26,114,27.0,63.5,0,819,68.3
2002-11-27,54,27.7,52.8,0,902,75.2
2002-11-28,25,27.8,50.7,0,880,73.3
2002-11-29,97,27.3,50.8,0,824,68.7
2002-11-30,80,26.0,50.1,0,820,68.4
2002-12-01,64,25.1,52.6,0,799,66.6
2002-12-02,63,24.9,67.2,0,794,66.2
2002-12-03,111,25.6,71.8,0,833,69.4
2002-12-04,115,25.2,70.0,0,850,70.8
2002-12-05,159,25.7,65.8,0,877,73.1
2002-12-06,41,26.3,66.2,1,905,75.4
2002-12-07,61,26.4,67.3,0,844,70.3
2002-12-08,25,26.7,64.9,0,772,64.3
2002-12-09,91,27.1,58.7,0,805,67.1
2002-12-10,89,26.7,58.2,0,871,72.6
2002-12-11,61,26.4,56.5,0,885,73.8
2002-12-12,96,26.6,54.2,0,904,75.4
2002-12-13,119,26.9,55.5,0,858,71.5
2002-12-14,90,26.8,59.9,0,884,73.7
2002-12-15,110,26.4,62.9,0,759,63.3
2002-12-16,131,26.3,62.8,0,849,70.8
2002-12-17,140,26.0,64.6,0,877,73.1
2002-12-18,78,25.7,67.4,0,872,72.7
2002-12-19,152,24.9,65.5,0,846,70.5
2002-12-20,41,24.6,62.0,0,865,72.1
2002-12-21,148,25.0,59.5,0,933,77.7
2002-12-22,141,25.6,57.5,0,753,62.7
2002-12-23,95,24.3,65.9,0,861,71.7
2002-12-24,98,23.9,65.5,0,840,70.0
2002-12-25,96,23.7,63.8,1,934,77.8
2002-12-26,160,24.3,58.6,0,884,73.7
2002-12-27,90,24.7,54.1,0,838,69.9
2002-12-28,144,25.1,51.5,0,905,75.4
2002-12-29,152,24.5,55.5,0,850,70.8
2002-12-30,94,23.0,69.2,0,861,71.7
2002-12-31,86,22.8,61.8,0,873,72.8
2003-01-01,138,22.2,49.2,0,869,72.4
2003-01-02,125,22.6,61.9,0,918,76.5
2003-01-03,98,24.1,64.7,0,927,77.2
2003-01-04,132,25.6,63.1,0,907,75.6
2003-01-05,116,25.8,68.9,0,852,71.0
2003-01-06,88,25.9,66.7,0,865,72.1
2003-01-07,128,26.4,61.9,0,929,77.4
2003-01-08,112,25.6,62.1,0,916,76.3
2003-01-09,113,24.8,72.5,0,871,72.6
2003-01-10,123,25.4,72.2,0,914,76.2
2003-01-11,97,25.5,71.4,0,880,73.3
2003-01-12,106,26.0,69.0,0,861,71.8
2003-01-13,74,26.3,62.5,0,914,76.2
2003-01-14,136,26.4,59.0,0,913,76.0
2003-01-15,106,26.4,58.0,0,916,76.4
2003-01-16,89,26.4,50.0,0,880,73.3
2003-01-17,153,25.0,45.4,0,861,71.7
2003-01-18,106,25.0,45.6,0,889,74.1
2003-01-19,152,25.6,49.3,0,811,67.6
2003-01-20,110,24.7,63.4,0,873,72.8
2003-01-21,160,25.2,69.6,0,904,75.3
2003-01-22,115,25.0,71.0,0,919,76.6
2003-01-23,154,24.5,57.8,0,841,70.1
2003-01-24,96,23.5,58.9,0,925,77.1
2003-01-25,113,24.0,61.5,0,866,72.2
2003-01-26,111,25.5,62.4,1,973,81.1
2003-01-27,151,25.5,81.3,0,991,82.6
2003-01-28,81,25.0,77.0,0,868,72.3
2003-01-29,96,25.1,52.3,0,957,79.8
2003-01-30,108,24.6,52.1,0,869,72.4
2003-01-31,156,24.4,59.8,0,898,74.8
2003-02-01,158,24.0,78.3,0,933,77.8
2003-02-02,119,24.2,73.2,0,911,75.9
2003-02-03,156,24.4,70.8,0,982,81.8
2003-02-04,130,24.4,72.5,0,917,76.4
2003-02-05,162,25.1,72.1,0,970,80.8
2003-02-06,152,25.9,70.9,0,900,75.0
2003-02-07,109,25.3,68.6,0,880,73.4
2003-02-08,112,23.7,72.6,0,925,77.1
2003-02-09,106,23.5,69.5,0,912,76.0
2003-02-10,61,24.4,66.0,0,906,75.5
2003-02-11,126,25.6,56.1,0,958,79.8
2003-02-12,155,25.5,57.8,1,988,82.4
2003-02-13,153,24.9,62.8,0,900,75.0
2003-02-14,154,25.1,65.9,0,894,74.5
2003-02-15,153,25.5,69.6,0,992,82.7
2003-02-16,168,24.1,77.1,0,931,77.6
2003-02-17,117,23.4,72.8,0,922,76.9
2003-02-18,122,23.4,78.4,0,920,76.7
2003-02-19,93,24.6,74.0,0,920,76.7
2003-02-20,161,23.6,71.0,0,1024,85.3
2003-02-21,156,25.6,60.3,0,951,79.3
2003-02-22,158,26.3,55.5,0,888,74.0
2003-02-23,128,26.7,53.0,0,927,77.2
2003-02-24,151,27.0,52.5,0,933,77.8
2003-02-25,160,26.6,62.3,0,879,73.2
2003-02-26,162,26.1,72.3,0,919,76.6
2003-02-27,158,26.4,70.2,0,949,79.0
2003-02-28,159,27.3,64.2,0,985,82.1
2003-03-01,125,26.5,71.0,1,1076,89.7
2003-03-02,158,25.4,77.8,0,954,79.5
2003-03-03,144,26.2,62.1,0,994,82.8
2003-03-04,160,26.2,30.0,0,936,78.0
2003-03-05,162,27.1,33.7,0,939,78.2
2003-03-06,161,26.9,40.8,0,949,79.1
2003-03-07,155,27.5,39.6,0,956,79.6
2003-03-08,162,27.2,45.7,0,951,79.2
2003-03-09,159,25.9,67.9,0,928,77.3
2003-03-10,135,25.1,71.9,0,988,82.3
2003-03-11,166,25.0,76.0,0,974,81.1
2003-03-12,158,25.8,71.1,0,925,77.1
2003-03-13,165,27.9,46.9,0,901,75.1
2003-03-14,156,27.1,53.1,1,1108,92.4
2003-03-15,143,26.2,64.4,0,976,81.4
2003-03-16,142,25.1,73.8,0,933,77.7
2003-03-17,117,25.0,68.1,0,943,78.6
2003-03-18,146,24.2,73.7,0,962,80.1
2003-03-19,107,25.2,73.0,0,1012,84.4
2003-03-20,158,27.0,64.6,0,941,78.4
2003-03-21,167,27.1,62.6,0,958,79.8
2003-03-22,157,28.3,56.6,0,969,80.8
2003-03-23,168,28.8,57.7,0,917,76.4
2003-03-24,131,27.6,68.3,0,962,80.2
2003-03-25,159,28.8,67.2,0,959,79.9
2003-03-26,147,27.9,72.9,0,930,77.5
2003-03-27,108,28.0,67.5,0,977,81.4
2003-03-28,140,28.5,63.0,0,937,78.1
2003-03-29,159,27.7,62.8,0,999,83.2
2003-03-30,133,26.8,77.9,0,899,74.9
2003-03-31,152,28.3,68.7,0,978,81.5
2003-04-01,133,28.0,67.6,0,931,77.6
2003-04-02,159,26.8,75.7,0,938,78.2
2003-04-03,133,26.8,79.7,0,960,80.0
2003-04-04,137,27.6,74.6,0,950,79.2
2003-04-05,165,27.3,73.0,0,953,79.5
2003-04-06,154,27.0,71.2,0,895,74.6
2003-04-07,115,29.2,70.1,0,966,80.5
2003-04-08,163,29.6,71.2,0,1005,83.7
2003-04-09,177,28.9,71.7,0,949,79.1
2003-04-10,157,29.2,69.4,0,920,76.6
2003-04-11,170,29.3,65.9,0,995,82.9
2003-04-12,163,29.0,63.2,0,980,81.7
2003-04-13,154,29.1,54.1,0,819,68.3
2003-04-14,165,28.4,61.2,0,982,81.9
2003-04-15,157,28.6,71.7,1,1024,85.4
2003-04-16,162,29.0,70.5,0,968,80.7
2003-04-17,156,28.7,78.5,0,918,76.5
2003-04-18,127,28.3,75.4,1,1050,87.5
2003-04-19,154,28.5,71.2,0,919,76.6
2003-04-20,168,28.0,66.6,0,892,74.4
2003-04-21,154,27.9,73.5,0,965,80.4
2003-04-22,166,28.5,75.0,0,928,77.3
2003-04-23,153,28.5,77.5,0,909,75.8
2003-04-24,163,28.8,75.1,0,970,80.8
2003-04-25,156,28.8,70.0,0,964,80.4
2003-04-26,168,28.7,75.1,0,950,79.1
2003-04-27,144,28.2,77.5,0,884,73.7
2003-04-28,162,28.7,75.3,0,974,81.1
2003-04-29,158,28.6,80.3,0,929,77.4
2003-04-30,158,29.2,73.7,0,973,81.1
2003-05-01,155,29.1,72.7,0,946,78.8
2003-05-02,157,28.2,75.9,0,965,80.4
2003-05-03,145,28.5,76.0,0,938,78.2
2003-05-04,98,28.6,70.7,0,922,76.9
2003-05-05,153,28.0,67.6,0,1004,83.7
2003-05-06,95,27.5,67.9,0,954,79.5
2003-05-07,158,28.2,68.5,0,922,76.8
2003-05-08,157,28.1,71.2,1,1052,87.7
2003-05-09,157,28.9,74.0,0,937,78.1
2003-05-10,47,30.0,71.7,0,947,79.0
2003-05-11,153,29.3,76.5,0,869,72.5
2003-05-12,108,28.6,79.9,0,962,80.2
2003-05-13,155,28.0,80.4,0,999,83.3
2003-05-14,126,28.2,78.5,0,984,82.0
2003-05-15,152,28.6,79.6,1,1019,84.9
2003-05-16,156,28.7,77.3,0,971,80.9
2003-05-17,134,28.8,74.6,0,995,82.9
2003-05-18,152,29.3,66.9,0,846,70.5
2003-05-19,110,30.1,68.6,0,976,81.3
2003-05-20,131,29.9,72.0,0,939,78.3
2003-05-21,152,30.1,69.3,0,931,77.6
2003-05-22,159,29.9,67.2,0,917,76.4
2003-05-23,108,29.9,69.5,0,850,70.9
2003-05-24,144,30.1,72.2,0,923,76.9
2003-05-25,160,29.8,70.4,0,858,71.5
2003-05-26,158,30.0,70.2,0,920,76.7
2003-05-27,163,30.3,66.1,0,894,74.5
2003-05-28,130,30.1,67.2,0,953,79.4
2003-05-29,159,29.9,70.9,0,958,79.8
2003-05-30,94,29.7,71.0,0,965,80.4
2003-05-31,142,29.7,70.6,0,867,72.2
2003-06-01,121,29.4,73.1,0,864,72.0
2003-06-02,111,29.4,72.0,0,970,80.8
2003-06-03,153,29.4,69.3,0,963,80.2
2003-06-04,107,29.5,67.6,0,861,71.7
2003-06-05,152,30.5,62.0,0,921,76.7
2003-06-06,155,30.6,68.7,0,942,78.5
2003-06-07,142,30.4,76.2,0,946,78.9
2003-06-08,138,29.7,80.1,0,876,73.0
2003-06-09,163,29.9,80.2,0,962,80.1
2003-06-10,95,29.1,81.8,0,857,71.4
2003-06-11,158,28.3,82.5,0,897,74.8
2003-06-12,127,27.3,86.5,0,894,74.5
2003-06-13,143,27.8,86.4,0,896,74.6
2003-06-14,87,27.5,86.8,0,845,70.4
2003-06-15,45,26.6,88.9,0,822,68.5
2003-06-16,156,26.2,92.2,0,873,72.8
2003-06-17,126,26.7,90.6,0,946,78.8
2003-06-18,156,26.7,90.5,0,885,73.7
2003-06-19,151,26.4,91.0,0,890,74.2
2003-06-20,58,26.7,89.8,0,937,78.1
2003-06-21,127,26.8,90.8,0,869,72.4
2003-06-22,129,28.1,86.5,0,864,72.0
2003-06-23,127,28.3,85.7,0,864,72.0
2003-06-24,113,27.8,90.0,0,908,75.7
2003-06-25,147,26.6,91.3,0,888,74.0
2003-06-26,80,26.3,92.1,0,910,75.8
2003-06-27,154,26.5,91.6,0,872,72.7
2003-06-28,134,26.0,93.2,0,930,77.5
2003-06-29,152,26.0,92.0,0,892,74.3
2003-06-30,124,26.8,89.9,0,941,78.4
2003-07-01,154,26.9,89.9,0,859,71.6
2003-07-02,123,26.8,87.7,0,896,74.7
2003-07-03,87,26.8,88.1,0,874,72.9
2003-07-04,37,26.6,89.5,0,910,75.9
2003-07-05,140,26.2,90.6,0,925,77.1
2003-07-06,152,26.2,91.2,0,813,67.7
2003-07-07,100,26.0,92.2,0,937,78.1
2003-07-08,145,25.7,92.4,0,853,71.1
2003-07-09,8,25.8,92.4,0,870,72.5
2003-07-10,69,26.5,89.4,0,880,73.3
2003-07-11,138,26.5,90.0,0,824,68.7
2003-07-12,112,26.1,92.1,0,831,69.3
2003-07-13,160,26.4,90.3,0,828,69.0
2003-07-14,117,26.6,91.0,0,835,69.6
2003-07-15,10,26.5,90.7,0,837,69.7
2003-07-16,67,25.9,92.8,0,912,76.0
2003-07-17,60,25.7,92.8,0,899,74.9
2003-07-18,111,26.5,89.8,0,864,72.0
2003-07-19,8,27.1,87.7,0,847,70.6
2003-07-20,129,27.4,87.9,0,837,69.7
2003-07-21,98,27.0,89.5,0,813,67.7
2003-07-22,96,26.9,88.9,0,872,72.7
2003-07-23,76,25.9,93.0,0,878,73.1
2003-07-24,68,25.8,92.2,0,789,65.7
2003-07-25,70,26.2,92.4,0,835,69.6
2003-07-26,133,26.6,88.5,0,884,73.7
2003-07-27,87,26.2,92.0,0,790,65.8
2003-07-28,107,26.7,90.0,0,910,75.8
2003-07-29,56,26.7,89.2,0,832,69.3
2003-07-30,127,27.1,87.5,0,871,72.6
2003-07-31,71,26.9,88.1,0,895,74.5
2003-08-01,103,26.3,89.5,0,818,68.2
2003-08-02,92,25.8,90.4,0,851,70.9
2003-08-03,142,25.4,91.8,0,824,68.6
2003-08-04,97,25.7,91.1,0,854,71.1
2003-08-05,98,25.7,92.2,0,798,66.5
2003-08-06,18,25.9,92.0,0,861,71.7
2003-08-07,93,26.2,90.0,0,831,69.3
2003-08-08,8,26.2,90.8,0,806,67.1
2003-08-09,96,26.4,89.9,0,848,70.7
2003-08-10,58,26.5,88.7,0,761,63.4
2003-08-11,86,26.4,90.2,0,836,69.7
2003-08-12,72,26.6,88.8,0,823,68.6
2003-08-13,81,26.5,88.7,0,850,70.8
2003-08-14,56,26.3,89.1,0,899,74.9
2003-08-15,56,26.7,87.8,1,940,78.3
2003-08-16,8,27.4,84.1,0,801,66.8
2003-08-17,104,27.4,82.8,0,814,67.9
2003-08-18,80,26.9,86.5,0,811,67.6
2003-08-19,83,26.5,85.9,0,799,66.6
2003-08-20,107,26.8,85.6,1,835,69.6
2003-08-21,59,27.0,85.5,0,804,67.0
2003-08-22,114,26.8,86.5,0,825,68.8
2003-08-23,111,26.3,88.4,0,883,73.6
2003-08-24,84,26.2,89.5,0,724,60.3
2003-08-25,39,26.0,89.9,0,812,67.7
2003-08-26,81,26.2,88.2,0,843,70.2
2003-08-27,8,25.9,88.5,0,857,71.4
2003-08-28,20,25.6,91.2,0,815,67.9
2003-08-29,75,25.7,90.3,0,822,68.5
2003-08-30,120,25.6,91.2,0,868,72.3
2003-08-31,8,26.1,88.8,0,737,61.4
2003-09-01,103,26.4,87.5,0,829,69.1
2003-09-02,85,26.0,88.9,0,826,68.8
2003-09-03,105,25.4,92.0,0,852,71.0
2003-09-04,89,25.7,90.2,0,799,66.6
2003-09-05,83,25.8,90.5,0,765,63.7
2003-09-06,56,26.0,89.5,0,800,66.6
2003-09-07,26,26.2,88.4,0,740,61.7
2003-09-08,8,26.0,88.3,0,866,72.2
2003-09-09,56,26.9,82.7,0,815,67.9
2003-09-10,78,25.8,86.8,0,859,71.6
2003-09-11,106,25.9,86.8,0,805,67.0
2003-09-12,68,26.9,82.4,0,787,65.6
2003-09-13,85,26.7,84.1,0,820,68.3
2003-09-14,90,26.0,88.8,0,801,66.7
2003-09-15,86,26.0,88.2,0,838,69.8
2003-09-16,64,26.5,84.9,0,774,64.5
2003-09-17,71,26.7,83.0,0,879,73.2
2003-09-18,42,26.7,85.9,0,793,66.1
2003-09-19,80,26.6,86.7,0,878,73.1
2003-09-20,8,26.7,86.5,0,730,60.9
2003-09-21,30,26.5,86.5,0,773,64.4
2003-09-22,55,26.4,88.3,0,807,67.3
2003-09-23,36,25.9,88.8,0,793,66.1
2003-09-24,16,26.6,84.5,0,829,69.1
2003-09-25,78,26.8,84.3,0,759,63.3
2003-09-26,112,25.7,90.8,0,832,69.3
2003-09-27,77,26.5,88.4,0,806,67.2
2003-09-28,67,26.5,86.9,0,728,60.6
2003-09-29,111,26.2,89.0,0,867,72.2
2003-09-30,52,26.5,88.7,0,769,64.0
2003-10-01,48,27.2,88.0,0,837,69.8
2003-10-02,42,28.2,84.8,1,883,73.6
2003-10-03,64,29.3,77.4,0,785,65.4
2003-10-04,102,29.3,70.1,0,850,70.8
2003-10-05,80,28.1,67.5,1,839,69.9
2003-10-06,66,26.9,78.3,0,856,71.4
2003-10-07,8,28.0,82.5,0,824,68.7
2003-10-08,105,27.6,87.0,0,882,73.5
2003-10-09,8,27.3,87.2,0,827,68.9
2003-10-10,93,27.3,85.0,0,860,71.7
2003-10-11,8,27.7,81.8,0,745,62.1
2003-10-12,65,28.8,77.5,0,787,65.6
2003-10-13,56,28.8,76.7,0,806,67.1
2003-10-14,102,29.0,77.3,0,871,72.6
2003-10-15,33,28.4,70.0,0,824,68.7
2003-10-16,8,27.6,68.2,0,881,73.4
2003-10-17,8,27.3,70.0,0,780,65.0
2003-10-18,15,27.2,75.1,0,781,65.1
2003-10-19,103,28.0,76.2,0,855,71.3
2003-10-20,70,28.3,76.9,0,808,67.3
2003-10-21,85,28.4,70.4,0,788,65.6
2003-10-22,106,27.6,68.8,0,819,68.3
2003-10-23,76,27.4,68.2,0,796,66.4
2003-10-24,57,26.7,73.7,0,763,63.6
2003-10-25,64,26.2,80.8,1,950,79.2
2003-10-26,8,26.5,76.5,0,738,61.5
2003-10-27,47,27.4,62.1,0,812,67.7
2003-10-28,62,27.9,55.7,0,822,68.5
2003-10-29,74,28.3,59.5,0,823,68.6
2003-10-30,8,28.0,70.0,0,836,69.7
2003-10-31,105,28.7,78.5,0,835,69.6
2003-11-01,8,28.9,72.7,0,835,69.5
2003-11-02,82,28.8,73.5,0,743,61.9
2003-11-03,70,29.8,70.4,0,873,72.8
2003-11-04,123,29.8,67.8,0,833,69.4
2003-11-05,84,29.0,73.2,0,823,68.6
2003-11-06,56,28.8,71.2,0,879,73.3
2003-11-07,100,28.0,70.2,0,853,71.0
2003-11-08,53,28.1,62.6,1,980,81.7
2003-11-09,104,28.5,55.3,0,737,61.4
2003-11-10,107,28.5,55.0,0,839,69.9
2003-11-11,80,28.2,56.6,0,761,63.4
2003-11-12,8,28.0,54.9,0,870,72.5
2003-11-13,45,27.6,52.3,0,864,72.0
2003-11-14,11,27.1,59.5,0,783,65.2
2003-11-15,141,26.6,70.0,0,869,72.5
2003-11-16,70,26.8,70.3,0,798,66.5
2003-11-17,53,26.2,71.4,0,851,70.9
2003-11-18,116,27.0,69.8,0,824,68.7
2003-11-19,92,27.9,66.5,0,779,65.0
2003-11-20,140,28.1,61.1,0,877,73.1
2003-11-21,77,27.2,59.9,0,830,69.2
2003-11-22,127,26.3,65.9,0,825,68.8
2003-11-23,91,26.8,64.3,0,785,65.4
2003-11-24,50,27.2,62.8,0,883,73.5
2003-11-25,67,27.0,62.0,0,863,71.9
2003-11-26,70,26.6,61.5,1,938,78.2
2003-11-27,76,25.6,68.6,0,825,68.7
2003-11-28,107,25.7,74.3,0,846,70.5
2003-11-29,113,26.3,69.0,0,877,73.1
2003-11-30,127,27.0,64.5,0,786,65.5
2003-12-01,107,27.3,65.0,0,846,70.5
2003-12-02,85,27.0,67.0,0,828,69.0
2003-12-03,71,27.2,66.9,0,877,73.1
2003-12-04,76,26.8,62.6,0,829,69.1
2003-12-05,118,26.8,59.0,0,870,72.5
2003-12-06,49,26.4,51.9,0,862,71.8
2003-12-07,130,26.0,55.8,0,851,70.9
2003-12-08,73,25.6,59.2,0,820,68.4
2003-12-09,79,25.2,64.9,0,910,75.8
2003-12-10,119,25.1,65.6,0,780,65.0
2003-12-11,124,25.3,65.8,0,784,65.3
2003-12-12,154,25.2,73.8,0,895,74.6
2003-12-13,82,25.3,72.3,0,870,72.5
2003-12-14,119,26.3,63.3,0,801,66.8
2003-12-15,113,25.6,61.2,0,864,72.0
2003-12-16,89,24.7,55.3,0,925,77.0
2003-12-17,15,24.3,57.4,0,873,72.7
2003-12-18,55,24.3,62.4,0,865,72.1
2003-12-19,77,23.9,67.5,0,965,80.4
2003-12-20,84,24.4,64.7,0,870,72.5
2003-12-21,82,24.4,60.9,0,860,71.6
2003-12-22,86,24.4,61.4,0,853,71.1
2003-12-23,156,24.2,60.4,0,906,75.5
2003-12-24,115,24.2,61.2,0,966,80.5
2003-12-25,85,24.6,58.5,1,947,78.9
2003-12-26,80,24.8,57.1,0,925,77.1
2003-12-27,87,23.8,53.2,0,926,77.2
2003-12-28,87,23.6,45.8,0,771,64.2
2003-12-29,83,24.8,56.0,0,896,74.7
2003-12-30,152,24.9,61.7,0,934,77.8
2003-12-31,126,24.3,64.8,0,913,76.1
2004-01-01,8,23.2,62.0,0,899,74.9
2004-01-02,116,23.1,56.0,0,879,73.3
2004-01-03,91,23.2,58.0,0,923,76.9
2004-01-04,153,23.0,65.4,0,916,76.3
2004-01-05,110,22.7,74.6,0,866,72.1
2004-01-06,159,22.4,75.0,0,884,73.7
2004-01-07,99,23.5,69.7,0,847,70.6
2004-01-08,136,25.7,56.7,0,920,76.6
2004-01-09,151,25.8,50.7,0,907,75.6
2004-01-10,142,24.9,54.1,0,920,76.7
2004-01-11,142,24.2,55.4,0,896,74.7
2004-01-12,152,24.0,57.8,0,910,75.8
2004-01-13,105,24.0,61.1,0,933,77.7
2004-01-14,105,24.1,64.5,0,900,75.0
2004-01-15,100,23.8,64.8,0,983,81.9
2004-01-16,93,24.2,68.0,0,931,77.6
2004-01-17,152,24.4,75.3,0,940,78.4
2004-01-18,129,23.8,74.0,0,865,72.1
2004-01-19,124,24.1,62.4,0,813,67.8
2004-01-20,104,23.6,66.5,0,961,80.1
2004-01-21,103,23.3,76.4,0,918,76.5
2004-01-22,168,22.4,75.5,0,880,73.3
2004-01-23,116,22.2,66.5,0,907,75.6
2004-01-24,67,22.8,53.3,0,886,73.8
2004-01-25,86,23.1,54.9,0,890,74.1
2004-01-26,129,23.1,54.5,1,938,78.2
2004-01-27,155,24.1,55.7,0,955,79.6
2004-01-28,126,24.1,70.9,0,955,79.6
2004-01-29,153,23.5,81.8,0,890,74.1
2004-01-30,151,23.6,75.8,0,930,77.5
2004-01-31,111,22.8,67.8,0,888,74.0
2004-02-01,153,23.0,55.0,0,961,80.1
2004-02-02,142,24.6,44.9,1,1030,85.9
2004-02-03,106,26.0,55.9,0,918,76.5
2004-02-04,138,24.9,71.2,0,915,76.3
2004-02-05,122,24.2,52.2,0,928,77.3
2004-02-06,126,24.7,35.2,0,976,81.3
2004-02-07,166,24.5,43.1,0,904,75.4
2004-02-08,135,24.2,52.3,0,900,75.0
2004-02-09,155,24.1,57.9,0,906,75.5
2004-02-10,129,23.7,61.5,0,956,79.7
2004-02-11,91,24.7,52.9,0,1015,84.6
2004-02-12,154,24.1,57.5,0,926,77.1
2004-02-13,147,24.3,69.5,0,899,74.9
2004-02-14,166,25.2,68.9,0,935,77.9
2004-02-15,138,26.6,58.0,0,954,79.5
2004-02-16,160,27.2,48.1,0,933,77.8
2004-02-17,155,26.9,52.3,0,929,77.4
2004-02-18,143,24.8,66.8,1,1030,85.8
2004-02-19,155,23.1,77.8,0,982,81.8
2004-02-20,168,23.1,75.7,0,865,72.1
2004-02-21,171,25.8,66.4,0,981,81.8
2004-02-22,153,28.0,47.7,0,881,73.5
2004-02-23,91,27.8,42.2,0,989,82.4
2004-02-24,120,27.0,47.6,0,970,80.8
2004-02-25,145,26.9,52.5,0,889,74.1
2004-02-26,157,26.1,63.5,0,965,80.4
2004-02-27,127,25.4,72.6,0,979,81.6
2004-02-28,168,24.5,76.3,0,967,80.6
2004-02-29,157,24.8,73.0,0,875,73.0
2004-03-01,125,27.3,58.3,0,936,78.0
2004-03-02,154,28.7,42.0,1,1047,87.3
2004-03-03,152,29.4,37.9,0,1041,86.8
2004-03-04,158,29.7,40.3,0,917,76.4
2004-03-05,121,27.3,64.8,0,890,74.2
2004-03-06,128,28.2,52.1,0,974,81.2
2004-03-07,152,28.9,40.7,0,881,73.4
2004-03-08,159,29.1,41.0,0,974,81.2
2004-03-09,157,27.6,55.2,0,954,79.5
2004-03-10,154,26.8,72.9,0,908,75.6
2004-03-11,99,27.8,64.4,0,927,77.2
2004-03-12,139,28.4,52.1,0,927,77.2
2004-03-13,153,29.4,48.0,0,939,78.3
2004-03-14,120,28.9,55.1,0,905,75.4
2004-03-15,158,29.5,53.0,0,939,78.3
2004-03-16,161,29.2,64.4,0,969,80.7
2004-03-17,158,27.9,79.5,0,944,78.7
2004-03-18,158,28.7,72.2,0,983,81.9
2004-03-19,98,31.1,43.9,0,997,83.1
2004-03-20,151,29.4,53.7,0,982,81.8
2004-03-21,87,26.7,76.9,0,895,74.6
2004-03-22,108,27.7,76.9,0,954,79.5
2004-03-23,157,27.9,74.5,0,974,81.2
2004-03-24,155,28.0,72.0,0,914,76.2
2004-03-25,165,27.4,64.2,0,911,75.9
2004-03-26,153,27.3,60.4,0,932,77.6
2004-03-27,149,27.9,58.4,0,909,75.8
2004-03-28,164,28.3,62.1,0,939,78.2
2004-03-29,156,27.7,69.8,0,955,79.6
2004-03-30,136,27.2,76.2,0,956,79.7
2004-03-31,138,26.7,73.4,0,963,80.3
2004-04-01,158,26.8,71.7,0,951,79.3
2004-04-02,158,27.4,71.0,0,981,81.7
2004-04-03,162,28.2,71.5,1,1127,93.9
2004-04-04,118,29.0,69.2,0,867,72.3
2004-04-05,126,28.5,75.8,0,953,79.4
2004-04-06,112,27.8,76.0,0,941,78.4
2004-04-07,162,27.1,76.0,0,986,82.1
2004-04-08,168,26.8,74.9,0,990,82.5
2004-04-09,163,27.3,72.5,1,1036,86.3
2004-04-10,152,27.2,73.3,0,991,82.6
2004-04-11,162,27.4,71.0,0,842,70.1
2004-04-12,119,27.6,75.3,0,923,76.9
2004-04-13,138,27.9,76.7,0,1006,83.8
2004-04-14,169,28.8,75.5,0,970,80.8
2004-04-15,158,28.5,74.5,0,1028,85.6
2004-04-16,158,28.3,73.5,0,977,81.5
2004-04-17,158,28.0,73.0,0,971,80.9
2004-04-18,165,27.8,71.5,0,935,77.9
2004-04-19,155,27.9,71.8,0,942,78.5
2004-04-20,157,28.7,74.2,0,896,74.7
2004-04-21,158,29.3,72.4,0,960,80.0
2004-04-22,157,28.6,77.5,0,913,76.1
2004-04-23,158,28.7,77.3,0,961,80.1
2004-04-24,154,28.9,76.0,0,967,80.6
2004-04-25,135,28.8,74.3,0,853,71.1
2004-04-26,158,28.9,76.1,0,874,72.8
2004-04-27,159,28.6,77.2,0,1027,85.6
2004-04-28,157,28.8,72.8,0,983,81.9
2004-04-29,167,28.3,74.0,0,989,82.4
2004-04-30,171,28.7,72.9,0,919,76.6
2004-05-01,151,28.6,70.6,0,968,80.6
2004-05-02,103,30.0,58.3,0,901,75.1
2004-05-03,154,31.5,52.8,1,1092,91.0
2004-05-04,162,31.1,68.1,0,976,81.3
2004-05-05,159,31.6,69.3,0,950,79.1
2004-05-06,155,32.4,63.3,0,974,81.2
2004-05-07,161,31.9,69.1,0,920,76.7
2004-05-08,156,31.5,71.3,0,943,78.6
2004-05-09,155,31.3,74.8,0,938,78.2
2004-05-10,149,29.8,75.2,0,911,75.9
2004-05-11,124,29.4,75.7,0,922,76.9
2004-05-12,157,29.9,69.5,0,936,78.0
2004-05-13,134,29.7,72.5,0,969,80.8
2004-05-14,153,29.7,75.1,0,966,80.5
2004-05-15,169,29.2,80.0,0,1007,83.9
2004-05-16,154,29.2,78.8,0,903,75.3
2004-05-17,160,28.9,81.2,0,984,82.0
2004-05-18,139,27.8,84.7,0,893,74.4
2004-05-19,158,28.5,78.7,0,944,78.7
2004-05-20,156,28.9,73.0,0,955,79.6
2004-05-21,124,28.9,73.9,0,916,76.3
2004-05-22,159,28.9,74.2,0,927,77.3
2004-05-23,120,28.9,74.4,0,874,72.9
2004-05-24,154,29.0,75.7,0,913,76.1
2004-05-25,164,28.9,74.2,0,960,80.0
2004-05-26,92,28.7,71.1,1,1034,86.1
2004-05-27,162,28.8,69.7,0,1047,87.2
2004-05-28,127,29.3,72.5,0,928,77.3
2004-05-29,94,29.4,73.3,0,946,78.9
2004-05-30,153,29.9,73.2,0,887,73.9
